Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),Calories_Burned (kcal)_log,Effort_Score,Workout_Type_Hiit,Workout_Type_Mixed,Workout_Type_Strength,Workout_Type_Yoga,Experience_Level_1,Experience_Level_2,Experience_Level_3,Age_Group_Adult,Age_Group_Senior,Workout_Intensity_Moderate,Workout_Intensity_High,Age_Group,Workout_Intensity
52,Male,83.1,1.76,168.0,154.0,72.0,1.01,20.5,3.6,6,26.827221074380166,9.5,0.9166666666666666,8.708333333333332,681.1,6.525176274660674,155.54,True,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
53,Female,70.5,1.82,169.0,145.0,73.0,0.72,28.5,4.1,3,21.2836613935515,8.0,0.8579881656804734,6.863905325443787,304.6,5.722277057292366,104.39999999999999,False,True,False,False,True,False,False,False,True,True,False,Senior,Moderate
34,Male,53.7,1.73,180.0,136.0,81.0,0.73,23.4,3.5,2,17.94246383106686,3.0,0.7555555555555555,2.2666666666666666,65.3,4.194189897191817,99.28,False,False,False,True,False,False,False,True,False,True,False,Adult,Moderate
45,Male,52.1,1.69,180.0,153.0,74.0,0.52,19.5,3.5,3,18.241658205244917,8.0,0.85,6.8,161.5,5.090678001769792,79.56,False,True,False,False,False,False,False,True,False,True,False,Adult,Moderate
45,Male,66.4,1.74,182.0,155.0,73.0,1.08,16.6,4.2,5,21.93156295415511,8.0,0.8516483516483516,6.813186813186813,431.6,6.069813513518959,167.4,False,True,False,False,True,False,False,True,False,True,False,Adult,Moderate
39,Male,49.2,1.65,184.0,150.0,71.0,0.93,24.2,4.0,4,18.07162534435262,6.0,0.8152173913043478,4.891304347826087,191.9,5.262171919911683,139.5,False,False,True,False,True,False,False,True,False,True,False,Adult,Moderate
55,Female,82.5,1.65,158.0,134.0,78.0,0.69,23.7,3.7,2,30.303030303030308,6.0,0.8481012658227848,5.0886075949367084,239.1,5.481055503227208,92.46,False,False,True,False,False,False,False,False,True,True,False,Senior,Moderate
24,Male,53.4,1.5,194.0,158.0,74.0,0.61,18.3,3.4,4,23.733333333333334,6.0,0.8144329896907216,4.88659793814433,136.8,4.925803358579558,96.38,False,False,True,False,False,True,False,False,False,True,False,Young,Moderate
32,Female,86.6,1.77,188.0,156.0,80.0,0.93,29.8,3.2,2,27.642120718822813,6.0,0.8297872340425532,4.9787234042553195,340.0,5.831882477283517,145.08,False,False,True,False,False,False,False,True,False,True,False,Adult,Moderate
49,Female,78.6,1.7,167.0,131.0,63.0,1.03,14.4,3.1,4,27.197231833910035,7.0,0.7844311377245509,5.491017964071856,370.5,5.917548864157814,134.93,False,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
28,Male,74.2,1.76,203.0,149.0,83.0,0.76,29.2,4.3,2,23.954028925619838,3.0,0.7339901477832512,2.2019704433497536,93.0,4.543294782270004,113.24,False,False,False,True,False,False,False,False,False,True,False,Young,Moderate
41,Male,73.6,1.45,181.0,143.0,71.0,1.13,21.3,3.3,5,35.00594530321046,7.0,0.7900552486187845,5.530386740331491,381.1,5.945682354452854,161.58999999999997,False,False,False,False,True,False,False,True,False,True,False,Adult,Moderate
20,Female,98.2,1.68,205.0,169.0,63.0,1.22,9.4,4.4,5,34.79308390022676,8.0,0.824390243902439,6.595121951219512,715.4,6.574238670186556,206.18,False,True,False,False,False,False,True,False,False,False,True,Young,High
47,Male,75.2,1.59,178.0,141.0,74.0,0.25,24.4,2.0,2,29.745658795142596,7.0,0.7921348314606742,5.544943820224719,84.8,4.4520190064939165,35.25,False,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
23,Male,68.3,1.83,198.0,140.0,69.0,0.96,13.4,4.2,4,20.39475648720475,3.0,0.7070707070707071,2.121212121212121,108.3,4.694096395182493,134.4,False,False,False,True,False,True,False,False,False,True,False,Young,Moderate
19,Female,90.2,1.74,195.0,142.0,77.0,0.64,32.3,4.0,3,29.792574976879376,3.0,0.7282051282051282,2.1846153846153844,95.4,4.5685062016165,90.88,False,False,False,True,False,False,False,False,False,True,False,Young,Moderate
31,Female,52.2,1.7,193.0,161.0,66.0,1.11,17.4,5.1,7,18.062283737024224,8.0,0.8341968911917098,6.6735751295336785,346.7,5.851340039013816,178.71,False,True,False,False,False,False,True,True,False,False,True,Adult,High
58,Female,79.3,1.64,172.0,157.0,72.0,0.72,23.0,2.9,2,29.483938132064253,9.5,0.9127906976744186,8.671511627906977,461.1,6.135781317876221,113.03999999999999,True,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
35,Female,53.2,1.72,183.0,155.0,70.0,0.8,17.8,3.6,7,17.982693347755546,8.0,0.8469945355191257,6.775956284153006,256.1,5.549465114271844,124.0,False,True,False,False,False,True,False,True,False,True,False,Adult,Moderate
48,Female,57.2,1.59,169.0,143.0,63.0,0.7,19.9,3.6,3,22.625687275028678,8.0,0.8461538461538461,6.769230769230769,241.8,5.492238059185343,100.1,False,True,False,False,False,False,False,False,True,True,False,Senior,Moderate
30,Female,80.4,1.67,194.0,151.0,72.0,0.43,37.5,2.7,2,28.828570404101978,7.0,0.7783505154639175,5.448453608247423,156.7,5.060694493968993,64.92999999999999,False,False,False,False,False,False,False,False,False,True,False,Young,Moderate
43,Male,67.2,1.62,182.0,146.0,63.0,0.78,17.2,3.0,4,25.60585276634659,6.0,0.8021978021978022,4.813186813186814,219.4,5.39544407727876,113.88000000000001,False,False,True,False,True,False,False,True,False,True,False,Adult,Moderate
29,Male,65.3,1.9,197.0,177.0,67.0,1.16,15.3,3.5,4,18.088642659279778,9.5,0.8984771573604061,8.535532994923859,608.9,6.413295009302411,205.32,True,False,False,False,False,True,False,False,False,False,True,Young,High
35,Male,82.4,1.83,184.0,150.0,70.0,1.0,13.6,4.0,6,24.605094210039116,6.0,0.8152173913043478,4.891304347826087,346.9,5.8519150821578965,150.0,False,False,True,False,False,True,False,True,False,True,False,Adult,Moderate
26,Male,81.5,1.79,193.0,162.0,70.0,0.56,24.8,3.9,4,25.43615992010237,8.0,0.8393782383419689,6.715025906735751,273.1,5.61349300330874,90.72000000000001,False,True,False,False,True,False,False,False,False,False,True,Young,High
38,Male,58.2,1.53,169.0,154.0,72.0,0.99,11.6,3.7,4,24.862232474689222,9.5,0.9112426035502958,8.65680473372781,462.7,6.139237791397415,152.46,True,False,False,False,False,True,False,True,False,True,False,Adult,Moderate
57,Male,69.8,1.77,163.0,129.0,66.0,0.61,21.4,2.9,3,22.279676976603145,7.0,0.7914110429447853,5.5398773006134965,193.6,5.270946169751904,78.69,False,False,False,False,True,False,False,False,True,False,False,Senior,Low
41,Male,79.1,1.7,176.0,148.0,63.0,0.49,19.4,3.8,3,27.370242214532873,8.0,0.8409090909090909,6.7272727272727275,233.2,5.456175451163617,72.52,False,True,False,False,True,False,False,True,False,True,False,Adult,Moderate
51,Male,92.8,1.8,158.0,137.0,74.0,0.75,27.5,4.0,5,28.64197530864197,8.0,0.8670886075949367,6.936708860759493,417.6,6.0369158100119,102.75,False,True,False,False,True,False,False,False,True,True,False,Senior,Moderate
25,Male,68.6,1.71,204.0,149.0,81.0,0.53,18.7,3.7,2,23.46020997913888,3.0,0.7303921568627451,2.191176470588235,60.3,4.115779842942166,78.97,False,False,False,True,False,False,False,False,False,True,False,Young,Moderate
50,Female,84.8,1.68,171.0,134.0,66.0,1.07,26.0,2.6,6,30.045351473922906,7.0,0.783625730994152,5.485380116959064,411.3,6.021751239712854,143.38,False,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
40,Female,67.8,1.7,171.0,135.0,69.0,1.3,15.3,3.9,6,23.46020761245675,7.0,0.7894736842105263,5.526315789473684,399.2,5.991964422149633,175.5,False,False,False,False,False,False,True,True,False,True,False,Adult,Moderate
30,Male,49.6,1.5,192.0,163.0,78.0,0.39,20.3,4.1,3,22.044444444444444,8.0,0.8489583333333334,6.791666666666667,115.4,4.757032535297338,63.57,False,True,False,False,False,False,False,False,False,False,True,Young,High
31,Male,75.6,1.6,198.0,179.0,72.0,0.78,19.0,2.7,4,29.531249999999993,9.5,0.9040404040404041,8.58838383838384,475.7,6.16688736221078,139.62,True,False,False,False,True,False,False,True,False,False,True,Adult,High
31,Female,86.4,1.72,195.0,176.0,68.0,1.14,26.8,3.9,4,29.204975662520287,9.5,0.9025641025641026,8.574358974358974,719.45,6.579876016778943,200.64,True,False,False,False,True,False,False,True,False,False,True,Adult,High
33,Female,69.3,1.79,192.0,153.0,63.0,0.66,19.1,3.2,4,21.62853843512999,6.0,0.796875,4.78125,191.5,5.260096153727839,100.98,False,False,True,False,True,False,False,True,False,True,False,Adult,Moderate
55,Female,55.3,1.62,159.0,121.0,74.0,0.61,30.4,3.6,3,21.07148300563938,3.0,0.7610062893081762,2.2830188679245285,56.0,4.04305126783455,73.81,False,False,False,True,False,False,False,False,True,False,False,Senior,Low
56,Male,87.2,1.68,161.0,122.0,73.0,1.19,15.0,4.2,6,30.89569160997733,3.0,0.7577639751552795,2.2732919254658386,173.3,5.160777952525975,145.18,False,False,False,True,False,True,False,False,True,False,False,Senior,Low
43,Female,54.5,1.52,173.0,139.0,61.0,1.48,14.3,3.7,7,23.58898891966759,6.0,0.8034682080924855,4.820809248554913,337.0,5.823045895483019,205.72,False,False,True,False,False,False,True,True,False,True,False,Adult,Moderate
43,Female,80.1,1.83,177.0,146.0,73.0,0.64,18.1,3.2,2,23.91830153184627,6.0,0.8248587570621468,4.949152542372881,215.9,5.379436417832829,93.44,False,False,True,False,False,False,False,True,False,True,False,Adult,Moderate
18,Female,73.8,1.79,205.0,160.0,55.0,0.83,15.5,2.8,7,23.032988982865703,6.0,0.7804878048780488,4.682926829268293,257.3,5.554121700101795,132.79999999999998,False,False,True,False,False,False,True,False,False,True,False,,Moderate
49,Male,89.2,1.75,173.0,135.0,63.0,1.33,11.3,3.8,6,29.1265306122449,7.0,0.7803468208092486,5.46242774566474,543.6,6.300051580239659,179.55,False,False,False,False,False,False,True,False,True,True,False,Senior,Moderate
32,Female,96.5,1.72,183.0,148.0,64.0,0.82,19.8,3.5,4,32.61898323418064,6.0,0.8087431693989071,4.852459016393443,335.1,5.81740873473106,121.36,False,False,True,False,True,False,False,True,False,True,False,Adult,Moderate
38,Male,81.8,1.84,181.0,145.0,77.0,0.6,23.6,2.9,3,24.161153119092624,7.0,0.8011049723756906,5.607734806629834,224.6,5.418763519623904,87.0,False,False,False,False,False,False,False,True,False,True,False,Adult,Moderate
35,Female,86.1,1.6,190.0,149.0,73.0,0.52,23.7,2.7,2,33.63281249999999,7.0,0.7842105263157895,5.489473684210527,203.6,5.321056853517526,77.48,False,False,False,False,False,False,False,True,False,True,False,Adult,Moderate
47,Female,55.0,1.59,176.0,149.0,69.0,0.64,26.8,3.9,5,21.75546853368142,8.0,0.8465909090909091,6.7727272727272725,210.5,5.354224998486333,95.36,False,True,False,False,True,False,False,False,True,True,False,Senior,Moderate
30,Male,73.0,1.79,192.0,139.0,73.0,0.69,22.2,3.1,3,22.783308885490467,3.0,0.7239583333333334,2.171875,83.8,4.440295542797857,95.91,False,False,False,True,True,False,False,False,False,True,False,Young,Moderate
41,Female,84.5,1.78,175.0,157.0,60.0,0.82,15.4,3.3,5,26.669612422673904,9.5,0.8971428571428571,8.522857142857143,555.2,6.3211279417998645,128.73999999999998,True,False,False,False,False,True,False,True,False,True,False,Adult,Moderate
47,Female,50.5,1.56,174.0,136.0,65.0,1.03,17.0,3.2,6,20.751150558842866,7.0,0.7816091954022989,5.471264367816092,237.2,5.473110656921199,140.08,False,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
19,Female,70.5,1.63,195.0,132.0,55.0,1.37,11.3,4.4,7,26.53468327750386,3.0,0.676923076923077,2.0307692307692307,159.4,5.077670695432414,180.84,False,False,False,True,False,False,True,False,False,True,False,Young,Moderate
36,Male,75.0,1.85,180.0,128.0,64.0,1.04,10.6,4.3,4,21.913805697589478,3.0,0.7111111111111111,2.1333333333333333,129.1,4.86830338551846,133.12,False,False,False,True,False,True,False,True,False,False,False,Adult,Low
42,Male,53.3,1.72,171.0,122.0,62.0,0.91,8.0,3.9,7,18.016495402920498,3.0,0.7134502923976608,2.1403508771929824,80.1,4.395682961121367,111.02000000000001,False,False,False,True,False,False,True,True,False,False,False,Adult,Low
31,Male,55.7,1.76,198.0,161.0,74.0,0.87,18.3,3.0,5,17.981663223140497,6.0,0.8131313131313131,4.878787878787879,204.0,5.3230099791384085,140.07,False,False,True,False,True,False,False,True,False,False,True,Adult,High
23,Female,55.5,1.56,205.0,161.0,81.0,0.46,27.2,2.1,3,22.805719921104533,7.0,0.7853658536585366,5.4975609756097565,115.3,4.7561730595246186,74.06,False,False,False,False,False,False,False,False,False,False,True,Young,High
29,Male,78.2,1.75,186.0,154.0,78.0,0.25,27.6,2.6,2,25.53469387755102,6.0,0.8279569892473119,4.967741935483871,82.5,4.42484663185681,38.5,False,False,True,False,False,False,False,False,False,True,False,Young,Moderate
37,Female,43.9,1.54,179.0,147.0,73.0,0.65,35.1,3.4,3,18.510710069151628,6.0,0.8212290502793296,4.927374301675977,119.5,4.791649752930709,95.55,False,False,True,False,False,False,False,True,False,True,False,Adult,Moderate
40,Female,54.3,1.48,178.0,149.0,61.0,0.69,20.0,3.9,5,24.7899926953981,8.0,0.8370786516853933,6.696629213483146,225.4,5.422303346329028,102.80999999999999,False,True,False,False,True,False,False,True,False,True,False,Adult,Moderate
47,Female,76.0,1.75,179.0,149.0,80.0,0.54,32.4,3.3,2,24.816326530612244,6.0,0.8324022346368715,4.994413407821229,171.6,5.150976778649327,80.46000000000001,False,False,True,False,False,False,False,False,True,True,False,Senior,Moderate
47,Female,77.6,1.82,176.0,129.0,72.0,0.59,29.3,3.8,2,23.427122328221227,3.0,0.7329545454545454,2.1988636363636362,75.3,4.334672938290411,76.11,False,False,False,True,False,False,False,False,True,False,False,Senior,Low
55,Female,55.6,1.65,172.0,154.0,55.0,1.05,12.7,3.4,5,20.422405876951334,9.5,0.8953488372093024,8.505813953488373,469.3,6.153370788951002,161.70000000000002,True,False,False,False,False,False,True,False,True,True,False,Senior,Moderate
47,Female,65.9,1.63,181.0,148.0,69.0,1.41,18.8,4.2,6,24.803342240957512,6.0,0.8176795580110497,4.906077348066298,393.2,5.97685839471862,208.67999999999998,False,False,True,False,False,False,True,False,True,True,False,Senior,Moderate
58,Female,80.3,1.85,164.0,124.0,75.0,0.3,27.8,3.7,2,23.462381300219135,3.0,0.7560975609756098,2.2682926829268295,39.8,3.708682081410116,37.199999999999996,False,False,False,True,False,False,False,False,True,False,False,Senior,Low
47,Female,77.0,1.66,174.0,145.0,77.0,0.36,33.3,2.8,3,27.94309769197271,6.0,0.8333333333333334,5.0,116.6,4.767289035464526,52.199999999999996,False,False,True,False,False,False,False,False,True,True,False,Senior,Moderate
53,Male,52.7,1.67,174.0,143.0,71.0,0.86,17.5,3.6,3,18.896339058410128,6.0,0.8218390804597702,4.931034482758621,190.1,5.252796851246227,122.98,False,False,True,False,True,False,False,False,True,True,False,Senior,Moderate
51,Male,83.6,1.85,174.0,145.0,75.0,0.74,18.0,3.7,3,24.426588750913073,6.0,0.8333333333333334,5.0,262.5,5.574053367981417,107.3,False,False,True,False,False,False,False,False,True,True,False,Senior,Moderate
33,Female,51.2,1.64,192.0,154.0,63.0,0.81,18.8,3.6,6,19.036287923854854,6.0,0.8020833333333334,4.8125,175.5,5.173320876373351,124.74000000000001,False,False,True,False,False,True,False,True,False,True,False,Adult,Moderate
41,Male,60.1,1.61,181.0,163.0,62.0,0.89,12.8,3.9,4,23.185833879865744,9.5,0.9005524861878453,8.55524861878453,431.3,6.069119791673586,145.07,True,False,False,False,False,True,False,True,False,False,True,Adult,High
31,Male,60.9,1.76,194.0,178.0,85.0,0.59,22.7,3.7,2,19.66038223140496,9.5,0.9175257731958762,8.716494845360824,291.2,5.677438499316599,105.02,True,False,False,False,False,False,False,True,False,False,True,Adult,High
43,Male,52.6,1.61,175.0,147.0,63.0,0.84,21.9,4.5,3,20.292426989699468,8.0,0.84,6.72,265.1,5.583872177983643,123.47999999999999,False,True,False,False,True,False,False,True,False,True,False,Adult,Moderate
25,Female,66.5,1.67,192.0,156.0,73.0,0.74,26.7,3.2,3,23.844526515830616,6.0,0.8125,4.875,205.9,5.332235584751498,115.44,False,False,True,False,False,False,False,False,False,True,False,Young,Moderate
31,Male,52.1,1.55,187.0,128.0,56.0,1.03,8.0,3.8,6,21.68574401664932,3.0,0.6844919786096256,2.0534759358288768,88.5,4.4942386252808095,131.84,False,False,False,True,False,False,True,True,False,False,False,Adult,Low
48,Female,86.2,1.7,183.0,145.0,73.0,0.89,18.7,2.5,5,29.826989619377166,7.0,0.7923497267759563,5.546448087431694,351.5,5.8650506222523235,129.05,False,False,False,False,True,False,False,False,True,True,False,Senior,Moderate
19,Male,81.7,1.69,196.0,161.0,58.0,1.27,23.0,5.1,7,28.60544098595988,8.0,0.8214285714285714,6.571428571428571,619.5,6.430525604644662,204.47,False,True,False,False,False,False,True,False,False,False,True,Young,High
21,Male,85.9,1.78,204.0,145.0,73.0,0.54,23.4,3.9,3,27.111475823759626,3.0,0.7107843137254902,2.1323529411764706,76.5,4.350277936359301,78.30000000000001,False,False,False,True,False,False,False,False,False,True,False,Young,Moderate
18,Male,84.6,1.77,205.0,173.0,78.0,0.51,29.5,3.5,2,27.003734559034758,8.0,0.8439024390243902,6.751219512195122,258.2,5.557599964478119,88.23,False,True,False,False,False,False,False,False,False,False,True,,High
37,Female,73.8,1.74,185.0,148.0,80.0,0.89,24.8,3.0,5,24.375743162901305,7.0,0.8,5.6000000000000005,297.8,5.699774453258662,131.72,False,False,False,False,True,False,False,True,False,True,False,Adult,Moderate
31,Female,86.4,1.72,187.0,141.0,56.0,1.34,30.8,3.3,7,29.204975662520287,7.0,0.7540106951871658,5.278074866310161,525.9,6.26701077721524,188.94,False,False,False,False,False,False,True,True,False,True,False,Adult,Moderate
57,Female,63.9,1.67,166.0,130.0,62.0,0.99,21.9,3.1,3,22.912259313707914,7.0,0.7831325301204819,5.481927710843373,289.5,5.671603576291966,128.7,False,False,False,False,True,False,False,False,True,False,False,Senior,Low
42,Female,98.4,1.74,176.0,126.0,65.0,1.3,15.1,4.5,6,32.50099088386841,3.0,0.7159090909090909,2.147727272727273,210.9,5.356114465274254,163.8,False,False,False,True,False,True,False,True,False,False,False,Adult,Low
42,Female,49.8,1.57,173.0,150.0,79.0,0.54,27.8,4.2,2,20.20365937766238,8.0,0.8670520231213873,6.936416184971098,162.5,5.096812990337308,81.0,False,True,False,False,False,False,False,True,False,True,False,Adult,Moderate
20,Female,41.0,1.45,205.0,159.0,74.0,0.76,31.3,2.8,3,19.500594530321045,7.0,0.775609756097561,5.429268292682927,141.5,4.959341999708705,120.84,False,False,False,False,False,False,False,False,False,True,False,Young,Moderate
22,Female,59.4,1.8,204.0,148.0,78.0,0.48,29.0,3.6,3,18.333333333333332,3.0,0.7254901960784313,2.176470588235294,47.5,3.8815637979434374,71.03999999999999,False,False,False,True,False,False,False,False,False,True,False,Young,Moderate
55,Female,58.4,1.75,163.0,135.0,67.0,1.03,20.3,3.7,5,19.069387755102042,6.0,0.8282208588957055,4.969325153374233,255.6,5.547518452181536,139.05,False,False,True,False,True,False,False,False,True,True,False,Senior,Moderate
43,Female,50.0,1.67,175.0,144.0,72.0,1.11,25.8,3.7,5,17.92821542543655,6.0,0.8228571428571428,4.937142857142857,232.8,5.454466049037968,159.84,False,False,True,False,False,False,True,True,False,True,False,Adult,Moderate
57,Male,79.4,1.79,164.0,123.0,73.0,0.87,16.8,4.2,3,24.780749664492372,3.0,0.75,2.25,113.9,4.74406218485471,107.01,False,False,False,True,True,False,False,False,True,False,False,Senior,Low
55,Male,70.8,1.61,165.0,137.0,73.0,0.33,25.3,2.5,2,27.313761043169627,6.0,0.8303030303030303,4.981818181818182,97.5,4.590056548178043,45.21,False,False,True,False,False,False,False,False,True,True,False,Senior,Moderate
55,Female,62.5,1.61,161.0,133.0,66.0,0.95,26.6,3.9,5,24.11172408471895,6.0,0.8260869565217391,4.956521739130435,251.2,5.5302224235308195,126.35,False,False,True,False,True,False,False,False,True,True,False,Senior,Moderate
21,Male,47.0,1.6,191.0,151.0,76.0,0.66,25.5,2.5,3,18.359374999999996,7.0,0.7905759162303665,5.534031413612565,141.6,4.960043507980195,99.66000000000001,False,False,False,False,False,False,False,False,False,True,False,Young,Moderate
24,Male,66.7,1.74,189.0,160.0,73.0,0.92,26.7,4.2,3,22.03065134099617,8.0,0.8465608465608465,6.772486772486772,368.2,5.911338502628697,147.20000000000002,False,True,False,False,True,False,False,False,False,True,False,Young,Moderate
47,Female,63.4,1.52,167.0,123.0,68.0,0.66,33.9,3.6,2,27.44113573407202,3.0,0.7365269461077845,2.2095808383233533,69.7,4.258445572902527,81.18,False,False,False,True,False,False,False,False,True,False,False,Senior,Low
47,Female,58.2,1.6,168.0,132.0,65.0,1.08,20.2,3.4,4,22.734374999999996,7.0,0.7857142857142857,5.5,286.2,5.660178837174069,142.56,False,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
36,Male,60.8,1.71,185.0,168.0,69.0,1.31,16.6,3.9,6,20.792722547108514,9.5,0.9081081081081082,8.627027027027028,645.8,6.472037127702952,220.08,True,False,False,False,False,True,False,True,False,False,True,Adult,High
56,Female,43.8,1.56,160.0,138.0,72.0,0.65,15.1,3.7,4,17.998027613412226,8.0,0.8625,6.9,170.8,5.146331009550155,89.7,False,True,False,False,True,False,False,False,True,True,False,Senior,Moderate
52,Male,58.1,1.61,164.0,151.0,78.0,0.66,26.8,3.0,2,22.414258709154737,9.5,0.9207317073170732,8.746951219512196,309.2,5.737217250742439,99.66000000000001,True,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
57,Female,45.1,1.46,157.0,131.0,82.0,0.49,28.8,2.7,2,21.15781572527679,7.0,0.8343949044585988,5.840764331210192,101.1,4.625952725170619,64.19,False,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
50,Male,71.7,1.74,164.0,138.0,59.0,0.65,29.7,4.3,2,23.682124455013874,8.0,0.8414634146341463,6.7317073170731705,280.5,5.640132447579745,89.7,False,True,False,False,False,False,False,False,True,True,False,Senior,Moderate
50,Female,67.3,1.61,164.0,141.0,71.0,0.47,31.9,4.1,3,25.963504494425365,8.0,0.8597560975609756,6.878048780487805,190.5,5.254887808620701,66.27,False,True,False,False,True,False,False,False,True,True,False,Senior,Moderate
31,Male,56.4,1.57,189.0,145.0,63.0,0.68,22.2,2.3,3,22.881252789159802,7.0,0.7671957671957672,5.37037037037037,174.7,5.168777995193051,98.60000000000001,False,False,False,False,False,False,False,True,False,True,False,Adult,Moderate
55,Male,59.5,1.55,170.0,143.0,60.0,1.0,9.3,4.5,6,24.76586888657648,8.0,0.8411764705882353,6.729411764705882,359.2,5.8866594327418555,143.0,False,True,False,False,False,False,True,False,True,True,False,Senior,Moderate
27,Male,69.5,1.64,201.0,140.0,66.0,1.17,17.4,4.6,7,25.84027364663891,3.0,0.6965174129353234,2.0895522388059704,133.7,4.903050083416319,163.79999999999998,False,False,False,True,False,False,True,False,False,True,False,Young,Moderate
45,Male,44.2,1.52,175.0,130.0,74.0,0.25,21.2,3.1,2,19.1308864265928,3.0,0.7428571428571429,2.2285714285714286,18.4,2.9652730660692823,32.5,False,False,False,True,False,False,False,True,False,False,False,Adult,Low
31,Female,104.9,1.87,194.0,147.0,60.0,0.97,16.1,2.7,7,29.997998227001055,7.0,0.7577319587628866,5.304123711340206,488.5,6.193384461970565,142.59,False,False,False,False,False,True,False,True,False,True,False,Adult,Moderate
53,Male,44.2,1.45,163.0,140.0,69.0,0.92,20.4,3.9,4,21.022592152199763,8.0,0.8588957055214724,6.871165644171779,245.7,5.508173023535311,128.8,False,True,False,False,False,True,False,False,True,True,False,Senior,Moderate
55,Female,69.7,1.63,168.0,134.0,71.0,0.92,28.9,3.3,5,26.23358048853928,7.0,0.7976190476190477,5.583333333333334,291.5,5.678464666671911,123.28,False,False,False,False,True,False,False,False,True,True,False,Senior,Moderate
33,Male,55.6,1.69,183.0,156.0,76.0,0.65,30.5,4.0,3,19.467105493505134,8.0,0.8524590163934426,6.819672131147541,216.2,5.38081858805978,101.4,False,True,False,False,False,False,False,True,False,True,False,Adult,Moderate
38,Female,62.8,1.6,184.0,159.0,85.0,0.29,32.0,3.5,2,24.531249999999993,8.0,0.8641304347826086,6.913043478260869,108.9,4.699570861409576,46.11,False,True,False,False,False,False,False,True,False,True,False,Adult,Moderate
45,Male,71.2,1.7,171.0,143.0,57.0,1.39,15.2,4.7,5,24.636678200692046,8.0,0.8362573099415205,6.690058479532164,597.3,6.394092300395986,198.76999999999998,False,True,False,False,False,True,False,True,False,True,False,Adult,Moderate
50,Female,78.4,1.6,166.0,143.0,72.0,0.61,32.5,3.5,2,30.624999999999996,8.0,0.8614457831325302,6.891566265060241,289.0,5.66988092298052,87.23,False,True,False,False,False,False,False,False,True,True,False,Senior,Moderate
23,Male,77.5,1.83,197.0,141.0,72.0,1.06,18.1,3.7,5,23.14192719997611,3.0,0.7157360406091371,2.1472081218274113,136.0,4.919980925828125,149.46,False,False,False,True,True,False,False,False,False,True,False,Young,Moderate
58,Male,71.8,1.57,170.0,144.0,66.0,1.26,17.3,5.3,5,29.128970749320455,8.0,0.8470588235294118,6.776470588235294,542.8,6.29858153219837,181.44,False,True,False,False,False,False,True,False,True,True,False,Senior,Moderate
32,Female,52.9,1.45,192.0,161.0,65.0,0.95,30.5,4.1,4,25.16052318668252,8.0,0.8385416666666666,6.708333333333333,303.9,5.719983853994209,152.95,False,True,False,False,True,False,False,True,False,False,True,Adult,High
20,Male,75.5,1.55,196.0,162.0,58.0,1.23,9.0,5.2,7,31.425598335067633,8.0,0.826530612244898,6.612244897959184,559.9,6.329542636514291,199.26,False,True,False,False,False,False,True,False,False,False,True,Young,High
52,Male,53.2,1.72,163.0,135.0,70.0,0.7,18.1,3.6,4,17.982693347755546,6.0,0.8282208588957055,4.969325153374233,156.2,5.057518879995106,94.5,False,False,True,False,True,False,False,False,True,True,False,Senior,Moderate
31,Male,72.2,1.67,185.0,135.0,74.0,0.65,18.8,3.9,3,25.888343074330383,3.0,0.7297297297297297,2.189189189189189,77.4,4.361823927356363,87.75,False,False,False,True,False,False,False,True,False,True,False,Adult,Moderate
19,Male,55.5,1.76,204.0,141.0,63.0,0.68,16.7,3.9,6,17.917097107438018,3.0,0.6911764705882353,2.0735294117647056,62.6,4.152613470346076,95.88000000000001,False,False,False,True,False,False,True,False,False,True,False,Young,Moderate
46,Female,71.1,1.73,175.0,140.0,75.0,0.83,28.9,2.7,3,23.756223061244942,7.0,0.8,5.6000000000000005,268.5,5.596568390349052,116.19999999999999,False,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
21,Male,73.4,1.62,202.0,140.0,63.0,1.29,13.6,4.8,5,27.968297515622616,3.0,0.693069306930693,2.0792079207920793,157.4,5.0651234793803255,180.6,False,False,False,True,False,False,True,False,False,True,False,Young,Moderate
43,Female,79.2,1.63,174.0,141.0,64.0,0.69,31.7,3.4,4,29.8091761074937,6.0,0.8103448275862069,4.862068965517241,229.5,5.440250862436703,97.28999999999999,False,False,True,False,True,False,False,True,False,True,False,Adult,Moderate
29,Female,72.6,1.64,193.0,133.0,61.0,0.95,10.5,3.6,7,26.99286139202856,3.0,0.689119170984456,2.067357512953368,112.9,4.735320870453137,126.35,False,False,False,True,False,False,True,False,False,True,False,Young,Moderate
